uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
34242,2010-10-12,2280,FRoSTA,Parent,2280,FRoSTA,Germany,2,3,0,3198,Battery/caged/indoor chickens and eggs,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,1793,Albert Schweitzer Stiftung fur unsere Mitwelt,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1296,Food & Non-alcoholic Beverages,,,,,FRoSTA AG,,,,,,1279.0,Agriculture,1322.0,Retail,,,,,"In Germany, Albert Schweitzer Stiftung and Compassion in World Farming (CWIF) praised 25 German food companies and public institutions for switching to cage-free eggs. Companies praised several companies including ALB-GOLD, Aurora, Back Europe, Frosta, IKEA and Kaufland.<br /><i>SIGWatch comment: This is the first awards on cage-free eggs just for German companies which suggests that the issue is gaining momentum. </i><br />See (in German) ",http://albert-schweitzer-stiftung.de/aktuell/verleihung-tierschutzpreis-das-goldene-ei ,,,,
34237,2010-10-11,711,Apetito (frozen food and catering),Parent,711,Apetito (frozen food and catering),UK,-2,4,0,3332,Food and salt content,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,262,CASH Consensus Action on Salt and Health,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,826,UK,1296,Food & Non-alcoholic Beverages,1423.0,Professional services,,,,,,,,,1296.0,Food & Non-alcoholic Beverages,1346.0,Healthcare & Pharma,,,,," amounts of salt, sugar and saturated fat. It said many of the dishes are so unhealthy that the NHS must apply the same minimum nutritional standards now used in schools. It said almost half of 451 main meals analysed, all produced by contract caterers Apetito, Anglia Crown and MediRest, contained so much salt or saturated fat that they would be deemed too unhealthy to be offered to school pupils. <br /><em>SIGWatch comment: CASH is run by a cardiovascular expert convinced that reducing dietary salt levels will reduce incidence of heart disease. The charity has been very effective at keeping the issue in the headlines by regularly naming and shaming processed and restaurant food brands. No primary source - the CASH site is out of action.</em><br />See",http://www.guardian.co.uk/society/2010/oct/09/hospital-food-for-children-unhealthy ,,,,
34237,2010-10-11,712,Anglia Crown,Parent,712,Anglia Crown,UK,-2,4,0,3332,Food and salt content,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,262,CASH Consensus Action on Salt and Health,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,826,UK,1296,Food & Non-alcoholic Beverages,,,,,,,,,,,1296.0,Food & Non-alcoholic Beverages,1346.0,Healthcare & Pharma,,,,," amounts of salt, sugar and saturated fat. It said many of the dishes are so unhealthy that the NHS must apply the same minimum nutritional standards now used in schools. It said almost half of 451 main meals analysed, all produced by contract caterers Apetito, Anglia Crown and MediRest, contained so much salt or saturated fat that they would be deemed too unhealthy to be offered to school pupils. <br /><em>SIGWatch comment: CASH is run by a cardiovascular expert convinced that reducing dietary salt levels will reduce incidence of heart disease. The charity has been very effective at keeping the issue in the headlines by regularly naming and shaming processed and restaurant food brands. No primary source - the CASH site is out of action.</em><br />See",http://www.guardian.co.uk/society/2010/oct/09/hospital-food-for-children-unhealthy ,,,,
34237,2010-10-11,713,MediRest,Parent,713,MediRest,Australia,-2,4,0,3332,Food and salt content,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,262,CASH Consensus Action on Salt and Health,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,36,Australia,1296,Food & Non-alcoholic Beverages,,,,,,,,,,,1296.0,Food & Non-alcoholic Beverages,1346.0,Healthcare & Pharma,,,,," amounts of salt, sugar and saturated fat. It said many of the dishes are so unhealthy that the NHS must apply the same minimum nutritional standards now used in schools. It said almost half of 451 main meals analysed, all produced by contract caterers Apetito, Anglia Crown and MediRest, contained so much salt or saturated fat that they would be deemed too unhealthy to be offered to school pupils. <br /><em>SIGWatch comment: CASH is run by a cardiovascular expert convinced that reducing dietary salt levels will reduce incidence of heart disease. The charity has been very effective at keeping the issue in the headlines by regularly naming and shaming processed and restaurant food brands. No primary source - the CASH site is out of action.</em><br />See",http://www.guardian.co.uk/society/2010/oct/09/hospital-food-for-children-unhealthy ,,,,
34236,2010-10-11,560,Ramu Nico Management,Parent,560,Ramu Nico Management,China,-1,4,0,3361,Mining - environmental impact,3362.0,Mining - social impact,3990.0,Nickel,36,Australia,,,,,,,,,,,598,Papua New Guinea,,,,,,,,,,,639,Mineral Policy Institute MPI,1.0,36,Australia,,,,,,,,,,,,,,,,,,,,,156,China,1348,Metals,1311.0,Mining & Metals,,,,,,,,,1311.0,Mining & Metals,1348.0,Metals,,,,,"In Australia, Mineral Policy Institute announced a conference on responsible mining in Papua New Guinea, to be held on Nov 26 in Sydney. In the light of legal cases involving Ramu Nickel and Lihir Gold, the conference will explore whether responsible mining and profits can co-exist not just in PNG but anywhere. <br />See",http://www.mpi.org.au/,,,,
34236,2010-10-11,561,Ramu Nickel,Project,560,Ramu Nico Management,China,-1,4,0,3361,Mining - environmental impact,3362.0,Mining - social impact,3990.0,Nickel,36,Australia,,,,,,,,,,,598,Papua New Guinea,,,,,,,,,,,639,Mineral Policy Institute MPI,1.0,36,Australia,,,,,,,,,,,,,,,,,,,,,598,Papua New Guinea,1348,Metals,1311.0,Mining & Metals,,,,,,,,,1311.0,Mining & Metals,1348.0,Metals,,,,,"In Australia, Mineral Policy Institute announced a conference on responsible mining in Papua New Guinea, to be held on Nov 26 in Sydney. In the light of legal cases involving Ramu Nickel and Lihir Gold, the conference will explore whether responsible mining and profits can co-exist not just in PNG but anywhere. <br />See",http://www.mpi.org.au/,,,,
34236,2010-10-11,562,Lihir Gold,Parent,562,Lihir Gold,Papua New Guinea,-1,4,0,3361,Mining - environmental impact,3362.0,Mining - social impact,3990.0,Nickel,36,Australia,,,,,,,,,,,598,Papua New Guinea,,,,,,,,,,,639,Mineral Policy Institute MPI,1.0,36,Australia,,,,,,,,,,,,,,,,,,,,,598,Papua New Guinea,1311,Mining & Metals,1348.0,Metals,,,,,,,,,1311.0,Mining & Metals,1348.0,Metals,,,,,"In Australia, Mineral Policy Institute announced a conference on responsible mining in Papua New Guinea, to be held on Nov 26 in Sydney. In the light of legal cases involving Ramu Nickel and Lihir Gold, the conference will explore whether responsible mining and profits can co-exist not just in PNG but anywhere. <br />See",http://www.mpi.org.au/,,,,
34233,2010-10-11,565,Sasol,Parent,565,Sasol,South Africa,-2,4,0,3453,Oil from coal/liquid coal,,,,,710,South Africa,,,,,,,,,,,710,South Africa,,,,,,,,,,,1775,Earthlife Africa,2.0,710,South Africa,,,,,,,,,,,,,,,,,,,,,710,South Africa,1324,Coal,1286.0,Chemicals,1315.0,Energy,Sasol Ltd,Sasol ,SASOL,ZAE000006896,,,1324.0,Coal,1315.0,Energy,,,,,"In South Africa, Earthlife and allies announced a protest on Oct 12 at Sasol's headquarters in Johannesburg over their planned coal-to-liquids plant. They claimed the company is one of the worst emitters of greenhouse gases on the continent, and called for pollution from its plant to be investigated. <br /><em>SIGWatch comment: Sasol has been a longstanding target of environmental campaigners, both because it is a major industrial polluter but also because its investments in energy-intensive and polluting coal-to-oil plants, which are a throwback to the Apartheid era when South Africa built them thwart the international embargo on petroleum imports.</em><br />See",http://www.earthlife.org.za/?p=1266,,,,
34231,2010-10-11,714,Costa Coffee,Subsidiary,715,Whitbread,UK,-1,4,0,3358,Animals in media and marketing,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,74,Animal Defenders International ADI,2.5,826,UK,2090.0,Born Free Foundation,1.0,826.0,UK,2432.0,Wild Futures,1.0,826.0,UK,2433.0,Captive Animals Protection Society CAPS,1.0,826.0,UK,1060.0,Cruelty Free International (formerly BUAV),2.0,826.0,UK,826,UK,1296,Food & Non-alcoholic Beverages,1432.0,Quick Service Restaurants,,,Whitbread PLC,Whitbread  ,WTBLN,GB00B1KJJ408,,,1342.0,Marketing,1347.0,Media,1296.0,Food & Non-alcoholic Beverages,,,"In the UK, Wild Futures, Born Free Foundation, International Primate Protection League (IPPL), Captive Animals' Protection Society, BUAV and NAVS/Animal Defenders International called on Costa Coffee (Whitbread) to pull a new TV commercial featuring trained monkeys on the grounds that making captive monkeys perform is inherently cruel. They also demanded Rainforest Alliance reconsider its certification of Costa Coffee, claiming the ad conflicts with the firm's conservation and CSR commitments. <br /><em>SIGWatch comment: it is no longer enough to demonstrate monkeys are treated humanely during filming. The animal rights movement increasingly insists that all use of trained monkeys is unacceptable because it condones captivity and trivialises their plight. Like wild animals in circuses, this is a position that seems to be attracting growing support from outside the AR movement.</em><br />See",http://www.ad-international.org/media_centre/go.php?id=1974&amp;si=12 ,,,,
34231,2010-10-11,715,Whitbread,Parent,715,Whitbread,UK,-1,3,0,3358,Animals in media and marketing,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,74,Animal Defenders International ADI,2.5,826,UK,2090.0,Born Free Foundation,1.0,826.0,UK,2432.0,Wild Futures,1.0,826.0,UK,2433.0,Captive Animals Protection Society CAPS,1.0,826.0,UK,1060.0,Cruelty Free International (formerly BUAV),2.0,826.0,UK,826,UK,1296,Food & Non-alcoholic Beverages,,,,,Whitbread PLC,Whitbread  ,WTBLN,GB00B1KJJ408,,,1342.0,Marketing,1347.0,Media,1296.0,Food & Non-alcoholic Beverages,,,"In the UK, Wild Futures, Born Free Foundation, International Primate Protection League (IPPL), Captive Animals' Protection Society, BUAV and NAVS/Animal Defenders International called on Costa Coffee (Whitbread) to pull a new TV commercial featuring trained monkeys on the grounds that making captive monkeys perform is inherently cruel. They also demanded Rainforest Alliance reconsider its certification of Costa Coffee, claiming the ad conflicts with the firm's conservation and CSR commitments. <br /><em>SIGWatch comment: it is no longer enough to demonstrate monkeys are treated humanely during filming. The animal rights movement increasingly insists that all use of trained monkeys is unacceptable because it condones captivity and trivialises their plight. Like wild animals in circuses, this is a position that seems to be attracting growing support from outside the AR movement.</em><br />See",http://www.ad-international.org/media_centre/go.php?id=1974&amp;si=12 ,,,,
34230,2010-10-11,49,World Bank,Parent,49,World Bank,US,-1,4,0,3579,Mining - impact on indigenous people,3601.0,Oil and gas - impact on indigenous people,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,706,Oxfam America,2.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,,,,,,,1336.0,Finance,1327.0,Oil,1326.0,Gas,,,"In the U.S., Oxfam called on the World Bank's International Finance Corporation (IFC) to ensure IFC-funded oil, gas, and mining projects take greater account of the rights of affected communities. It also demanded these rights be incorporated in the World Bank's review of its Performance Standards and Sustainability Policy. <br />See",http://www.oxfamamerica.org/press/pressreleases/oxfam-calls-for-community-rights-improvements-as-ifc-reviews-standards,,,,
34230,2010-10-11,125,IFC International Finance Corporation,Subsidiary,49,World Bank,US,-1,4,0,3579,Mining - impact on indigenous people,3601.0,Oil and gas - impact on indigenous people,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,706,Oxfam America,2.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,,,,,,,1336.0,Finance,1327.0,Oil,1326.0,Gas,,,"In the U.S., Oxfam called on the World Bank's International Finance Corporation (IFC) to ensure IFC-funded oil, gas, and mining projects take greater account of the rights of affected communities. It also demanded these rights be incorporated in the World Bank's review of its Performance Standards and Sustainability Policy. <br />See",http://www.oxfamamerica.org/press/pressreleases/oxfam-calls-for-community-rights-improvements-as-ifc-reviews-standards,,,,
34229,2010-10-11,49,World Bank,Parent,49,World Bank,US,-1,4,0,3291,EITI and revenue transparency,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,2078,Natural Resource Governance Institute (Revenue Watch Institute),2.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," revenues from natural resources. <br /><em>SIGWatch comment: The NRC was developed by an independent group experts in economically sustainable resource extraction, assembled by Paul Collier, Director of the Centre for the Study of African Economies at Oxford University, and has been endorsed by the World Bank and the IMF.</em><br />See",http://www.revenuewatch.org/news/news-article/international/natural-resource-charter-imf-world-bank-meetings ,http://www.naturalresourcecharter.org/ ,,,
34229,2010-10-11,567,International Monetary Fund / IMF,Parent,567,International Monetary Fund / IMF,US,-1,4,0,3291,EITI and revenue transparency,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,2078,Natural Resource Governance Institute (Revenue Watch Institute),2.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,International Monetary Fund,,,,,,1336.0,Finance,,,,,,," revenues from natural resources. <br /><em>SIGWatch comment: The NRC was developed by an independent group experts in economically sustainable resource extraction, assembled by Paul Collier, Director of the Centre for the Study of African Economies at Oxford University, and has been endorsed by the World Bank and the IMF.</em><br />See",http://www.revenuewatch.org/news/news-article/international/natural-resource-charter-imf-world-bank-meetings ,http://www.naturalresourcecharter.org/ ,,,
34228,2010-10-11,716,Weyerhaeuser,Parent,716,Weyerhaeuser,US,-1,4,0,3600,Logging impact on indigenous people,,,,,124,Canada,,,,,,,,,,,124,Canada,,,,,,,,,,,58,Amnesty Canada,2.5,124,Canada,289.0,Council of Canadians,1.0,124.0,Canada,,,,,,,,,,,,,,,,840,US,1279,Agriculture,1293.0,Forestry & Paper,,,Weyerhaeuser Co,Weyerhaeuser ,WY,US9621661043,,,1293.0,Forestry & Paper,1279.0,Agriculture,,,,,"In Canada, Amnesty International, Rainforest Action Network (RAN), Indigenous Environmental Network, Council of Canadians and allies called on the Ontario government, Weyerhaeuser and other corporations to respect international human rights standards including free, prior and informed consent of indigenous peoples in relation to logging in the Whiskey Jack forest at Grassy Narrows. <br /><em>SIGWatch comment: The multi-year struggle of the Grassy Narrows First Nations community to repel logging companies has long attracted the support of major environmental and human rights groups. Amnesty's involvement has given the campaign political significance while RAN has been effective at driving a wedge between loggers and their corporate customers.</em><br />See",http://www.ienearth.org/No-logging-at-Grassy-Narrows-without-consent.html,,,,
34225,2010-10-11,570,"International Coal Group, Inc. (ICG)",Parent,570,"International Coal Group, Inc. (ICG)",US,-1,4,0,3290,Coal mining - environment impact,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1882,Appalachian Voices,1.0,840,US,1133.0,Waterkeeper Alliance,2.0,840.0,US,,,,,,,,,,,,,,,,840,US,1324,Coal,1311.0,Mining & Metals,,,,,,,,,1324.0,Coal,1323.0,,1311.0,Mining & Metals,,,"In the U.S., Appalachian Voices, Waterkeeper Alliance and allies sued ICG Knott County, ICG Hazard, and Frasure Creek Mining (a subsidiary of Trinity Coal) of East Kentucky, claiming they exceeded discharge limits and either failed to file or filed false monitoring data to regulatory agencies. The groups claimed fines could exceed USD740 Million. <br />See",http://appvoices.org/2010/10/06/kentucky-legal-action/ ,,,,
34225,2010-10-11,580,Trinity Coal,Subsidiary,578,Essar Group,India,-1,4,0,3290,Coal mining - environment impact,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1882,Appalachian Voices,1.0,840,US,1133.0,Waterkeeper Alliance,2.0,840.0,US,,,,,,,,,,,,,,,,840,US,1324,Coal,1311.0,Mining & Metals,,,Essar Energy PLC,Essar Energy  ,ESSRLN,GB00B5SXPF57,,,1324.0,Coal,1323.0,,1311.0,Mining & Metals,,,"In the U.S., Appalachian Voices, Waterkeeper Alliance and allies sued ICG Knott County, ICG Hazard, and Frasure Creek Mining (a subsidiary of Trinity Coal) of East Kentucky, claiming they exceeded discharge limits and either failed to file or filed false monitoring data to regulatory agencies. The groups claimed fines could exceed USD740 Million. <br />See",http://appvoices.org/2010/10/06/kentucky-legal-action/ ,,,,
